-50.02,-1.65,1006.74
-49.96,-1.77,1005.28
-57.34,-3.9,1006.99
-50.51,-3.72,1006.19
-52.46,0.43,1008.63
-54.11,-2.13,1010.22
-52.4,-3.84,1004.3
-53.68,-3.48,1005.77
-51.48,-2.13,1006.01
-54.72,0,1008.94
-50.08,-4.27,1007.11
-52.77,-1.77,1005.95
-51.06,0.49,1005.95
-56.42,0.61,1008.76
-49.96,-1.16,1006.44
-50.63,-0.24,1008.09
-51.06,-3.42,1006.87
-54.17,-2.26,1005.58
-52.46,1.04,1006.5
-52.77,0.06,1007.35
-49.96,-1.59,1008.39
-51.67,-3.78,1007.17
-56.3,1.22,1006.19
-52.28,-3.42,1005.1
-53.92,-0.06,1009.49
-53.38,-0.37,1006.68
-52.03,-1.77,1006.87
-52.58,0.43,1006.5
-53.19,-2.62,1004.3
-53.92,0,1008.27
-53.5,-2.44,1007.11
-57.4,-0.67,1006.13
-51.48,-3.17,1006.74
-49.53,-2.87,1006.93
-53.01,-2.07,1004.85
-54.41,-1.52,1006.44
-50.94,0,1004.61
-51.48,0.43,1006.32
-53.01,-3.17,1008.33
-52.22,-2.32,1008.76
-53.01,-0.67,1006.8
-52.4,0.12,1005.04
-51.42,-1.89,1003.88
-52.16,-2.2,1007.11
-50.39,1.77,1005.71
-53.86,-1.34,1003.21
-54.41,-1.22,1002.96
-53.38,-1.1,1007.96
-51.18,-2.26,1005.34
-53.07,-4.09,1005.4
-51.61,-1.16,1004.18
-52.77,0.61,1005.28
-50.08,0.37,1006.87
-53.92,-2.81,1004.49
-53.98,-1.4,1003.69
-50.87,-0.55,1006.32
-53.19,-2.68,1005.58
-56.3,-1.59,1006.93
-52.09,-4.33,1005.34
-52.46,0,1003.45
-55.2,-2.5,1007.11
-53.38,0.37,1005.46
-53.19,-1.95,1006.8
-51.48,-0.61,1005.65
-52.09,-0.49,1004.79
-52.28,-0.3,1005.58
-53.25,-1.34,1008.21
-51.06,-4.39,1007.54
-55.33,-2.87,1007.54
-49.84,-1.52,1007.29
-51.24,-2.07,1007.6
-53.8,-2.32,1007.29
-49.84,-1.71,1005.52
-51.06,-1.46,1006.44
-52.46,-3.11,1004.61
-51.06,-0.92,1005.77
-54.47,0,1005.95
-55.75,-2.99,1006.93
-52.58,-0.73,1006.8
-51.42,-5.12,1009.98
-52.46,-0.37,1007.78
-52.89,0.18,1009.25
-54.17,-3.66,1005.34
-53.01,-2.81,1007.05
-51.06,-1.52,1006.38
-54.11,-3.29,1005.34
-52.03,0.73,1005.22
-51.55,-2.13,1009.06
-52.16,-1.28,1010.22
-53.62,-1.22,1004.24
-52.16,-1.34,1007.17
-52.46,0.85,1009.67
-52.22,-3.17,1006.38
-52.46,-1.71,1004.43
-52.89,-0.98,1004.43
-55.08,-3.42,1006.8
-52.77,-2.56,1009.55
-53.44,0.43,1007.6
-49.1,-1.59,1006.62
-51.85,-3.23,1007.41
-57.58,-3.66,1006.99
-53.68,-2.13,1002.66
-53.98,-2.62,1004.61
-52.22,-3.9,1007.78
-49.84,-3.66,1008.57
-53.01,-1.46,1009.37
-51.06,-1.52,1007.72
-53.56,-1.71,1008.21
-50.02,3.23,1005.28
-51.85,-3.17,1008.21
-51.42,-1.28,1005.34
-53.19,-2.32,1005.46
-52.64,-3.66,1005.95
-52.7,-3.66,1005.28
-54.17,-2.5,1008.57
-50.02,-0.18,1008.15
-53.44,-0.49,1008.7
-51.12,-4.15,1003.08
-51.42,-4.82,1006.5
-52.03,-0.61,1004.98
-49.1,-0.79,1007.72
-52.34,-1.4,1007.35
-52.34,-1.89,1006.99
-54.9,-2.32,1008.27
-55.02,-1.59,1004.73
-55.08,-0.73,1005.65
-54.72,-3.6,1007.29
-52.95,-1.28,1003.94
-54.11,1.95,1005.95
-51.79,-0.43,1005.52
-56.24,-0.55,1008.82
-51.97,-3.9,1008.02
-52.77,-2.75,1007.84
-51.73,-3.66,1008.27
-56.91,-2.87,1005.77
-53.8,-1.52,1006.93
-50.63,-3.42,1008.02
-51.36,0.3,1007.54
-52.52,-1.77,1003.75
-54.72,-1.34,1006.32
-53.31,-2.62,1008.21
-50.69,-2.01,1007.48
-55.08,0.73,1005.83
-52.64,-3.35,1007.48
-53.01,-3.66,1005.52
-53.19,-2.26,1006.99
-52.4,-2.75,1004.55
-52.28,1.59,1007.9
-53.01,-2.81,1007.17
-50.45,-1.83,1006.44
-53.86,-0.79,1011.2
-53.98,-2.81,1006.5
-50.69,-2.38,1008.7
-52.89,-1.65,1004.91
-51.18,-2.81,1004.55
-53.01,-2.2,1005.89
-51,0.85,1004.79
-51.3,0.92,1006.8
-51.18,0.18,1006.5
-50.2,-3.9,1007.29
-50.87,-0.92,1010.47
-52.46,-1.1,1008.88
-54.9,-1.04,1006.93
-53.8,-2.93,1006.74
-53.8,-0.92,1004.12
-51.42,-1.71,1006.32
-49.96,-0.06,1007.54
-52.34,-1.95,1006.93
-50.69,-2.81,1005.34
-51.42,-0.3,1006.13
-55.27,0,1005.16
-50.87,-0.24,1005.52
-51.55,-1.83,1005.77
-51,-0.43,1007.84
-51.61,-1.28,1006.13
-55.94,-2.75,1006.74
-52.4,-4.94,1005.89
-52.28,-3.66,1006.19
-54.41,-3.29,1012.84
-52.4,-3.05,1006.19
-56.49,-3.48,1006.56
-50.2,-0.85,1005.04
-50.69,1.34,1006.87
-52.95,-4.33,1006.5
-53.07,-1.59,1008.27
-51.73,-0.73,1005.46
-51.42,-5.18,1008.7
-50.2,-1.77,1003.51
-50.57,-3.42,1006.44
-50.08,0.43,1009.06
-47.76,0.92,1006.87
-51.97,-1.95,1006.13
-54.9,-0.98,1006.13
-53.25,0.67,1003.63
-53.62,-0.18,1008.39
-52.46,0.73,1006.38
-50.2,0.98,1004.85
-51.61,-1.83,1007.78
-50.08,-3.54,1004.49
-51.55,1.04,1007.48
-51.85,-1.04,1006.13
-50.81,-1.1,1006.01
-55.63,-1.28,1008.76
-52.83,-3.6,1008.39
-53.56,-2.13,1004.91
-51,-1.95,1007.23
-51.42,-0.06,1007.05
-50.94,-4.76,1008.82
-53.98,0.73,1006.07
-52.03,-2.81,1002.84
-49.84,-1.89,1008.82
-51.48,0.37,1005.58
-51.91,-1.83,1004.61
-52.52,-1.16,1006.87
-52.95,-1.59,1004.12
-51.55,-2.2,1005.77
-50.32,-1.71,1008.82
-51.24,-1.77,1007.17
-53.01,-1.83,1007.9
-53.07,-2.32,1005.16
-55.57,0.98,1005.65
-54.53,-2.26,1006.19
-54.41,-0.67,1007.35
-57.1,-1.89,1005.77
-51.48,-2.56,1004.18
-53.68,0.55,1010.04
-53.19,-3.05,1007.9
-54.23,-2.99,1006.62
-49.84,-4.51,1011.99
-52.7,-0.79,1007.66
-54.11,-0.92,1003.63
-50.02,-2.93,1008.45
-53.62,-2.87,1008.76
-52.28,-2.87,1004.24
-51.85,-2.62,1008.51
-53.01,-3.72,1004.91
-52.95,-3.96,1007.29
-51.48,-2.56,1005.77
-50.94,-4.39,1005.89
-53.62,-0.37,1006.19
-51.48,-4.82,1009.73
-49.9,-3.96,1005.95
-50.81,-1.83,1008.88
-51.91,-2.13,1006.87
-54.47,-0.55,1006.07
-53.62,-2.44,1006.87
-53.68,-0.73,1006.74
-56.61,-0.3,1006.44
-50.26,-2.32,1005.52
-54.72,-3.05,1005.22
-53.01,-2.99,1007.35
-51.61,-1.83,1005.77
-52.52,1.28,1007.11
-53.44,-1.71,1010.28
-51.85,-3.48,1009.18
-52.46,-2.32,1007.72
-53.98,-3.35,1007.11
-53.25,-1.04,1006.13
-53.8,-1.95,1006.62
-52.34,-1.89,1004.3
-54.41,-2.44,1004.67
-52.03,0.12,1009.12
-50.87,-0.73,1005.16
-54.78,-2.07,1008.7
-50.87,-3.72,1006.74
-48.86,-1.04,1009.43
-50.87,-0.79,1006.56
-54.78,-1.83,1009.18
-53.19,1.22,1005.58
-51.12,-1.4,1005.1
-54.59,-3.6,1007.05
-55.08,-3.54,1006.56
-52.52,-3.11,1008.39
-53.68,-1.89,1005.52
-52.4,-0.98,1008.39
-51.12,-2.38,1006.56
-50.32,-2.68,1006.62
-51.24,-0.18,1004.49
-53.25,-2.87,1002.17
-53.74,0.3,1003.27
-52.09,-0.24,1007.29
-51.55,-2.2,1010.53
-50.81,-2.2,1008.09
-54.05,-1.77,1006.74
-53.74,-2.26,1007.72
-50.08,-1.34,1003.82
-51.79,-1.22,1005.89
-51.97,-3.23,1007.72
-54.17,-0.98,1006.5
-51.61,-2.38,1008.27
-53.13,-2.93,1006.62
-53.56,-0.98,1006.01
-51.97,-2.62,1009.18
-48.49,1.22,1004.98
-51.24,-0.24,1005.28
-53.8,-1.1,1004.43
-54.23,-1.83,1008.82
-53.86,-3.54,1004.43
-51.18,-1.52,1007.05
-48.25,-3.35,1008.33
-52.77,-1.77,1009.61
-53.01,-2.01,1009.73
-51,-2.87,1008.76
-52.83,-1.71,1003.63
-56,-1.77,1004.49
-51.97,0,1007.48
-52.95,0,1006.26
-53.68,1.04,1007.11
-52.03,-1.46,1005.65
-53.25,-0.55,1006.8
-54.47,-0.43,1006.07
-54.23,1.16,1006.68
-53.92,0.3,1006.99
-55.63,0,1005.83
-53.92,-2.32,1004.73
-52.4,-1.04,1006.01
-52.52,-0.73,1008.51
-52.7,-4.09,1007.11
-52.34,-0.85,1004.67
-53.38,-3.11,1012.11
-53.38,-1.34,1004.85
-50.69,-2.07,1009.73
-54.11,-1.04,1005.58
-51.36,-2.5,1007.11
-50.94,-1.22,1007.48
-51.85,-1.46,1008.7
-52.58,-1.65,1007.66
-52.34,-1.4,1006.56
-54.23,-2.07,1009
-53.86,-1.89,1008.57
-55.88,-2.38,1005.16
-51.91,0.12,1006.93
-53.74,-3.11,1004.18
-53.01,-3.42,1005.89
-54.72,-0.55,1006.93
-54.53,-2.62,1005.46
-52.34,-4.82,1008.02
-50.81,-1.22,1004.85
-49.1,-2.62,1007.17
-53.74,-2.81,1009.73
-54.59,-1.46,1007.54
-54.47,-2.75,1004.79
-53.62,-2.44,1006.32
-51.67,-0.61,1002.96
-53.13,-2.75,1006.87
-55.51,0.06,1003.51
-51.06,-1.59,1004.85
-53.8,-0.24,1004.55
-52.58,-1.83,1007.35
-50.39,-2.32,1007.05
-52.89,-0.85,1007.35
-51.61,-1.52,1006.07
-53.98,-1.65,1007.54
-51.42,-1.59,1007.9
-54.84,-2.56,1009.12
-52.28,-1.89,1004.91
-51.79,-3.23,1009.73
